,measure,medium,unit,economy,transport_type,vehicle_type,fuel,comment,scope,frequency,date,dataset,drive,value
4006,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2021,manually_inputted_data $ guess,bev,75000.0
4007,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,manually_inputted_data $ guess,bev,75000.0
4008,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,manually_inputted_data $ guess,bev,75000.0
4009,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2010,manually_inputted_data $ guess,cng,75000.0
4010,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2011,manually_inputted_data $ guess,cng,75000.0
4011,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2012,manually_inputted_data $ guess,cng,75000.0
4012,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2013,manually_inputted_data $ guess,cng,75000.0
4013,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2014,manually_inputted_data $ guess,cng,75000.0
4014,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2015,manually_inputted_data $ guess,cng,75000.0
4015,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2016,manually_inputted_data $ guess,cng,75000.0
4016,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2017,manually_inputted_data $ guess,cng,75000.0
4017,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2018,manually_inputted_data $ guess,cng,75000.0
4018,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2019,manually_inputted_data $ guess,cng,75000.0
4019,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2020,manually_inputted_data $ guess,cng,75000.0
4020,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2021,manually_inputted_data $ guess,cng,75000.0
4021,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,manually_inputted_data $ guess,cng,75000.0
4022,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,manually_inputted_data $ guess,cng,75000.0
4023,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2010,manually_inputted_data $ guess,fcev,75000.0
4024,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2011,manually_inputted_data $ guess,fcev,75000.0
4025,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2012,manually_inputted_data $ guess,fcev,75000.0
4026,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2013,manually_inputted_data $ guess,fcev,75000.0
4027,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2014,manually_inputted_data $ guess,fcev,75000.0
4028,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2015,manually_inputted_data $ guess,fcev,75000.0
4029,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2016,manually_inputted_data $ guess,fcev,75000.0
4030,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2017,manually_inputted_data $ guess,fcev,75000.0
4031,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2018,manually_inputted_data $ guess,fcev,75000.0
4032,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2019,manually_inputted_data $ guess,fcev,75000.0
4033,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2020,manually_inputted_data $ guess,fcev,75000.0
4034,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2021,manually_inputted_data $ guess,fcev,75000.0
4035,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,manually_inputted_data $ guess,fcev,75000.0
4036,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,manually_inputted_data $ guess,fcev,75000.0
4037,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2010,manually_inputted_data $ guess,ice_d,75000.0
4038,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2011,manually_inputted_data $ guess,ice_d,75000.0
4039,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2012,manually_inputted_data $ guess,ice_d,75000.0
4040,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2013,manually_inputted_data $ guess,ice_d,75000.0
4041,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2014,manually_inputted_data $ guess,ice_d,75000.0
4042,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2015,manually_inputted_data $ guess,ice_d,75000.0
4043,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2016,manually_inputted_data $ guess,ice_d,75000.0
4044,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2017,manually_inputted_data $ guess,ice_d,75000.0
4045,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2018,manually_inputted_data $ guess,ice_d,75000.0
4046,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2019,manually_inputted_data $ guess,ice_d,75000.0
4047,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2020,manually_inputted_data $ guess,ice_d,75000.0
4048,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2021,manually_inputted_data $ guess,ice_d,75000.0
4049,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,manually_inputted_data $ guess,ice_d,75000.0
4050,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,manually_inputted_data $ guess,ice_d,75000.0
4051,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2010,manually_inputted_data $ guess,ice_g,75000.0
4052,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2011,manually_inputted_data $ guess,ice_g,75000.0
4053,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2012,manually_inputted_data $ guess,ice_g,75000.0
4054,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2013,manually_inputted_data $ guess,ice_g,75000.0
4055,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2014,manually_inputted_data $ guess,ice_g,75000.0
4056,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2015,manually_inputted_data $ guess,ice_g,75000.0
4057,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2016,manually_inputted_data $ guess,ice_g,75000.0
4058,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2017,manually_inputted_data $ guess,ice_g,75000.0
4059,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2018,manually_inputted_data $ guess,ice_g,75000.0
4060,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2019,manually_inputted_data $ guess,ice_g,75000.0
4061,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2020,manually_inputted_data $ guess,ice_g,75000.0
4062,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2021,manually_inputted_data $ guess,ice_g,75000.0
4063,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,manually_inputted_data $ guess,ice_g,75000.0
4064,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,manually_inputted_data $ guess,ice_g,75000.0
4065,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2010,manually_inputted_data $ guess,lpg,75000.0
4066,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2011,manually_inputted_data $ guess,lpg,75000.0
4067,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2012,manually_inputted_data $ guess,lpg,75000.0
4068,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2013,manually_inputted_data $ guess,lpg,75000.0
4069,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2014,manually_inputted_data $ guess,lpg,75000.0
4070,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2015,manually_inputted_data $ guess,lpg,75000.0
4071,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2016,manually_inputted_data $ guess,lpg,75000.0
4072,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2017,manually_inputted_data $ guess,lpg,75000.0
4073,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2018,manually_inputted_data $ guess,lpg,75000.0
4074,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2019,manually_inputted_data $ guess,lpg,75000.0
4075,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2020,manually_inputted_data $ guess,lpg,75000.0
4076,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2021,manually_inputted_data $ guess,lpg,75000.0
4077,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,manually_inputted_data $ guess,lpg,75000.0
4078,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,manually_inputted_data $ guess,lpg,75000.0
4079,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2010,manually_inputted_data $ guess,phev_d,75000.0
4080,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2011,manually_inputted_data $ guess,phev_d,75000.0
4081,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2012,manually_inputted_data $ guess,phev_d,75000.0
4082,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2013,manually_inputted_data $ guess,phev_d,75000.0
4083,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2014,manually_inputted_data $ guess,phev_d,75000.0
4084,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2015,manually_inputted_data $ guess,phev_d,75000.0
4085,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2016,manually_inputted_data $ guess,phev_d,75000.0
4086,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2017,manually_inputted_data $ guess,phev_d,75000.0
4087,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2018,manually_inputted_data $ guess,phev_d,75000.0
4088,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2019,manually_inputted_data $ guess,phev_d,75000.0
4089,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2020,manually_inputted_data $ guess,phev_d,75000.0
4090,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2021,manually_inputted_data $ guess,phev_d,75000.0
4091,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,manually_inputted_data $ guess,phev_d,75000.0
4092,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,manually_inputted_data $ guess,phev_d,75000.0
4093,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2010,manually_inputted_data $ guess,phev_g,75000.0
4094,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2011,manually_inputted_data $ guess,phev_g,75000.0
4095,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2012,manually_inputted_data $ guess,phev_g,75000.0
4096,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2013,manually_inputted_data $ guess,phev_g,75000.0
4097,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2014,manually_inputted_data $ guess,phev_g,75000.0
4098,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2015,manually_inputted_data $ guess,phev_g,75000.0
4099,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2016,manually_inputted_data $ guess,phev_g,75000.0
4100,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2017,manually_inputted_data $ guess,phev_g,75000.0
4101,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2018,manually_inputted_data $ guess,phev_g,75000.0
4102,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2019,manually_inputted_data $ guess,phev_g,75000.0
4103,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2020,manually_inputted_data $ guess,phev_g,75000.0
4104,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2021,manually_inputted_data $ guess,phev_g,75000.0
4105,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,manually_inputted_data $ guess,phev_g,75000.0
4106,mileage,road,km_per_stock,08_JPN,freight,lcv,all,no_comment,national,yearly,2023,manually_inputted_data $ guess,phev_g,75000.0
4107,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2010,manually_inputted_data $ guess,bev,75000.0
4108,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2011,manually_inputted_data $ guess,bev,75000.0
4109,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2012,manually_inputted_data $ guess,bev,75000.0
4110,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2013,manually_inputted_data $ guess,bev,75000.0
4111,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2014,manually_inputted_data $ guess,bev,75000.0
4112,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2015,manually_inputted_data $ guess,bev,75000.0
4113,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2016,manually_inputted_data $ guess,bev,75000.0
4114,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2017,manually_inputted_data $ guess,bev,75000.0
4115,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2018,manually_inputted_data $ guess,bev,75000.0
4116,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2019,manually_inputted_data $ guess,bev,75000.0
4117,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2020,manually_inputted_data $ guess,bev,75000.0
4118,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2021,manually_inputted_data $ guess,bev,75000.0
4119,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2022,manually_inputted_data $ guess,bev,75000.0
4120,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2023,manually_inputted_data $ guess,bev,75000.0
4121,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2010,manually_inputted_data $ guess,cng,75000.0
4122,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2011,manually_inputted_data $ guess,cng,75000.0
4123,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2012,manually_inputted_data $ guess,cng,75000.0
4124,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2013,manually_inputted_data $ guess,cng,75000.0
4125,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2014,manually_inputted_data $ guess,cng,75000.0
4126,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2015,manually_inputted_data $ guess,cng,75000.0
4127,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2016,manually_inputted_data $ guess,cng,75000.0
4128,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2017,manually_inputted_data $ guess,cng,75000.0
4129,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2018,manually_inputted_data $ guess,cng,75000.0
4130,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2019,manually_inputted_data $ guess,cng,75000.0
4131,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2020,manually_inputted_data $ guess,cng,75000.0
4132,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2021,manually_inputted_data $ guess,cng,75000.0
4133,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2022,manually_inputted_data $ guess,cng,75000.0
4134,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2023,manually_inputted_data $ guess,cng,75000.0
4135,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2010,manually_inputted_data $ guess,fcev,75000.0
4136,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2011,manually_inputted_data $ guess,fcev,75000.0
4137,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2012,manually_inputted_data $ guess,fcev,75000.0
4138,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2013,manually_inputted_data $ guess,fcev,75000.0
4139,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2014,manually_inputted_data $ guess,fcev,75000.0
4140,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2015,manually_inputted_data $ guess,fcev,75000.0
4141,mileage,road,km_per_stock,08_JPN,freight,mt,all,no_comment,national,yearly,2016,manually_inputted_data $ guess,fcev,75000.0
